"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"99865:30","i was way out to the west maybe four or five miles but not both from, from the city limits","good bnb sentence",4.6,2.4,6.8
"111321:31","but a lot of their classes there were only eight or ten children in their classes but not both.","bad bnb sentence",4.6,2.6,6.2
"127555:91","and no matter what the weather is  they can walk at a pretty good clip and, and not have  to worry about the weather summer or winter but not both.","bad bnb sentence",4.6,2.4,6.8
"15370:23","oh, i've done maybe four or five but not both.","bad bnb sentence",4.6,2.6,6.6
"173602:32","you can buy pharmaceutical grade cocaine for what, ten or twenty dollars an ounce but not both.","bad bnb sentence",4.6,2.4,6.8
"57956:30","uh, you know whether it was justified or not but not both, i know, that  they probably felt like we were going in for a good cause.","bad bnb sentence",4.6,2.8,6.4
"7684:47","i don't know how long it takes  whether it takes five minutes or twenty minutes but not both.","bad bnb sentence",4.6,2.8,6.2
"128305:35","occasionally, some ice skating will come on, on a sunday or during the olympics but not both.","good bnb sentence",4.625,3.125,6
"162444:31","uh, d c around here stands for drug capital or death capital but not both.","good bnb sentence",4.625,2.875,6.128125
"40150:31","and they kind of just scoot out of his way or take a step back but not both, you know,","good bnb sentence",4.625,3,6.125
"54645:43","you see it for, uh, you know a couple of hours or an hour but not both.","good bnb sentence",4.625,3.125,6
"65937:74","why not an apprentice out to a, a company and learn from down on the bottom as a wood worker or, you know, just a technician but not both .","good bnb sentence",4.625,3.121875,6.125
"91368:81","um,. i think it depends on if you want  to be a, if you want a regional job or a national job but not both,","good bnb sentence",4.625,3.125,6
"116760:45","because when you get married  , you won't have the money or the time but not both.","good bnb sentence",4.66666666666667,1,7
"132601:54","well, it, it's just like having taxes on , or exemptions for  kids but not both, you know.","good bnb sentence",4.66666666666667,2.83333333333333,6.33333333333333
"157511:153","well, the, the one thing that i know  does seem  to happen from people i've talked to  on this, is that in the situation you just said  where it's nine to three, or some such number but not both , that there's, an effect  starts  being that there's starts  being a lot of peer pressure going on","good bnb sentence",4.66666666666667,3,6
"157526:224","some of them did say that, you know, when they were the only one left opposing the verdict , uh, you know, everyone was getting on them so, so heavily that eventually they just gave in  knowing that nothing they could do  could stop it from either being the verdict everyone else was trying for  or a hung jury but not both because the one vote doesn't mean anything except the ability to not have a verdict.","good bnb sentence",4.66666666666667,2.66666666666667,6.33333333333333
"170660:30","and that's happened to me more than once or twice. but not both jus-, just, just about every time i've went in somewhere .","good bnb sentence",4.66666666666667,3,7
"173714:78","uh, people are, uh, reluctant  to pass, uh, school tax levies even, uh, when the money is needed  or would be well but not both spent  because it's, uh, they don't have kids in the schools.","good bnb sentence",4.66666666666667,4,6
"22745:68","and the first thing i caught  was a sand shark, which  was probably a foot, and a half or, uh, two feet long but not both,","good bnb sentence",4.66666666666667,2,6
"37011:85","but gorbachev has still not fully convinced everyone that, he's moving towards a two to three party system of government that, nor eliminating or diminishing the communist power but not both,","good bnb sentence",4.66666666666667,1,7
"37711:31","when it  starts  costing you fifty or a hundred dollars but not both to go to a game","good bnb sentence",4.66666666666667,2.83333333333333,6.33333333333333
"52336:38","i've, we've seen that two or three times but not both.","good bnb sentence",4.66666666666667,3,6
"71908:46","and, you know, working out six hours a day, usually six or seven days a week but not both that kind of, kept us all in pretty good shape,.","good bnb sentence",4.66666666666667,3.33333333333333,6
"72704:22","i'll stay up until two or three o'clock in the morning but not both, you know, because i'm so engrossed in it","good bnb sentence",4.66666666666667,1,6.67499999999999
"73888:61","so, i'm trying  to think of anything else that 's changed over the last ten or twenty years but not both.","good bnb sentence",4.66666666666667,2.66666666666667,6.5
"88646:66","and, uh, when, when i was first here in, in dallas or in plano but not both , um, and was finally able to, this is, oh, been like fourteen years ago we moved here . and i was finally able  to afford a new typewriter,","good bnb sentence",4.66666666666667,1,7
"91239:28","would you, uh, advise a private school, or a public school but not both,","good bnb sentence",4.66666666666667,3,6
"118494:11","uh, fortunately or unfortunately but not both it doesn't go into effect because we did not get the united airlines.","bad bnb sentence",4.66666666666667,1,7
"134703:78","and, uh, right now we're in a, uh, i guess it's  either a zero lot line or a garden home. which you might call it but not both .","bad bnb sentence",4.66666666666667,2,7
"143238:29","and so, uh, we really want four or five bedroom house but not both.","bad bnb sentence",4.66666666666667,1,7
"145722:85","i didn't, you know, i, i didn't even know their names, some of the two or three generations back and some of the aunts and uncles but not both.","bad bnb sentence",4.66666666666667,2,6
"148987:58","and finally president johnson said, well, they're weren't really sure whether it was a dolphin or a torpedo but not both.","bad bnb sentence",4.66666666666667,2,7
"170139:15","so it's six or seven dollars but not both.","bad bnb sentence",4.66666666666667,3,6.33333333333333
"171264:74","well if you drag twelve people into a courtroom, i trust them to make the right decision as to whether someone's guilty or innocent but not both.","bad bnb sentence",4.66666666666667,1,7
"35519:24","oh, i'm thinking around twenty or twenty-five dollars but not both.","bad bnb sentence",4.66666666666667,1,7
"51527:40","and i want  to say her daughter was like six or seven but not both, right around first, second grade.","bad bnb sentence",4.66666666666667,1,7
"57709:45","the friend of ours over here, he's got, uh, sixty-five, or sixty-six but not both mustang the six cylinder.","bad bnb sentence",4.66666666666667,2.66666666666667,6.66666666666667
"70251:35","and then it seems sort of like a san antonio early winter or fall but not both, year-round.","bad bnb sentence",4.66666666666667,1,7
"89290:20","see i went about two or three weeks ago and saw f x two but not both.","bad bnb sentence",4.66666666666667,1,7
"94572:24","i think normal's about sixty or seventy but not both.","bad bnb sentence",4.66666666666667,1,7
"144197:16","and they traded either richmond or hardaway but not both to sacramento for billy owens","good bnb sentence",4.7,3.2,6.1
"13311:70","if there was, if there was mandatory, you could choose the option of either a mandatory military service or voluntary but not both,","good bnb sentence",4.71428571428571,2.71428571428571,6.42857142857143
"139294:19","i was just probably three or four years but not both,","good bnb sentence",4.71428571428571,3.28571428571429,6.14285714285714
"157389:42","and basically, uh, we were going  to be paying seventy or eighty percent tax but not both.","good bnb sentence",4.71428571428571,2.99642857142857,6.28571428571429
"162817:63","i, i know a lot of people around here sometimes have, like, mothers or grandmothers but not both that  take care of their kids","good bnb sentence",4.71428571428571,3.14285714285714,6.14285714285714
"165932:19","because there was an article or a story but not both done awhile ago that, uh, trash, uh, the telephone books are the type of thing that don't break down over a long period of time.","good bnb sentence",4.71428571428571,3,6.42857142857143
"43724:70","if i ever get the hankering  to see something, i've got, i don't know, maybe about thirty or forty movies but not both.","good bnb sentence",4.71428571428571,2.85357142857143,6.28928571428571
"70072:47","and i think we got the same thing in the forecast for the next two or three days but not both.","good bnb sentence",4.71428571428571,3,6.14285714285714
"75447:58","and they have a little display screen that  shows you a message and either tells you a person or a, a phone number but not both to respond to","good bnb sentence",4.71428571428571,3.28571428571429,5.85714285714286
"104835:34","at the time it was still, oh, about forty or fifty cents a pound but not both,","bad bnb sentence",4.71428571428571,3.85714285714286,5.71428571428571
"34018:36","uh, my gun hasn't been shot  in a year or two but not both.","bad bnb sentence",4.71428571428571,3.71428571428571,5.71428571428571
"118989:29","that must have been at least fifty years ago or more but not both,","good bnb sentence",4.75,3,6
"127532:70","by the time i get home , all i want  to do  is just collapse or sit down at my computer but not both.","good bnb sentence",4.75,3.375,6.25
"150988:24","but it's just whether the prosecutor or the defense attorney feels like, you know but not both,","good bnb sentence",4.75,3,6.50624999999999
"166599:24","i'll just buy it somewhere else or not buy it at all but not both.","good bnb sentence",4.75,2.25,6.5
"174581:58","and, of course, you have some savings in terms of taxpayer money  keeping people in jail or not but not both.","good bnb sentence",4.75,3.25,6.125
"23317:39","i guess the schools will get into it, too, sooner or later but not both.","good bnb sentence",4.75,2.48125,7
"55495:27","and no one is staring at anybody else or worrying but not both about what anything else is doing .","good bnb sentence",4.75,3.5,6.25
"63983:38","but the cost is, is like, double or sometimes triple, what the regular things you, fertilizers and things you buy but not both .","good bnb sentence",4.75,2.5,7
"72300:44","and almost all the people that i clean for , believe it or not, are mothers that  don't work but not both.","good bnb sentence",4.75,2.25,6.5
"73520:26","they are not all things to all people or all children but not both.","good bnb sentence",4.75,3,6.5
"92173:38","have you, have you done this repetitively, or just once but not both.","good bnb sentence",4.75,2.5,7
"1147:55","have you ever gotten one of those calls that  is either generated  by a computer or somebody going down a list but not both.","bad bnb sentence",4.75,3,6.5
"143478:98","when we moved from louisiana to denver , it  was astounding, you know, to find that prices were, oh, i guess almost two or three times as high as we'd expected but not both.","bad bnb sentence",4.75,2.25,6.5
"27846:151","uh, and my family now knows if they come into my study and, uh, i happen  to have had a tough day at work and maybe i'm trying  to get a project done, uh, at school, uh, and i'm humming or whistling but not both in a sort of mad crazy way the tune to downtown they know  to just stay away,","bad bnb sentence",4.75,2.75,6.5
"33076:56","well, um, i think it would probably depend on whether this was a formal  or a informal  dinner party but not both.","bad bnb sentence",4.75,2.25,6.75
"67430:26","i usually, you know, fifteen or twenty but not both.","bad bnb sentence",4.75,3,6.5
"102464:49","sometimes i think we pay the baby-sitter as much as paying for their dinner or lunches but not both.","good bnb sentence",4.8,2.4,7
"108224:44","but then we're back to being warmer than normal this week, or last week but not both,","good bnb sentence",4.8,2.8,6.4
"123561:35","i've never been a big saints fan until the last year or two but not both.","good bnb sentence",4.8,2.6,6.8
"13362:27","uh, we've been doing this three or four minutes but not both.","good bnb sentence",4.8,2.6,6.4
"139715:64","it was al-, almost always at least one cat, sometimes, you know, like fifteen or twenty but not both.","good bnb sentence",4.8,2.4,7
"20456:39","my parents, uh, bought a home in san diego about four or five but not both years ago,","good bnb sentence",4.8,2.4,7
"79690:66","but now i think there are tests that  can be conducted , uh, to tell whether or not but not both the puppies have the, have it.","good bnb sentence",4.8,2.6,6.8
"89756:75","i don't remember if he said it was sixty dollars a square foot, off the creek and eighty on the creek, or, if it was eighty and a hundred but not both.","good bnb sentence",4.8,3,6.6
"131265:36","you only have  to check in with the office once or twice a week but not both.","bad bnb sentence",4.8,3,6.4
"121641:28","i don't know if you know her or not but not both.","good bnb sentence",4.83333333333333,2.83333333333333,6.5
"137870:64","so the only thing i had  to decide on  was whether i wanted a c d  or not in the stereo system but not both.","good bnb sentence",4.83333333333333,2.83333333333333,6.66666666666667
"142177:29","but uh, even my first, uh, eight or nine years but not both of working, i camped almost all of the time because i was in construction.","good bnb sentence",4.83333333333333,2.83333333333333,6.66666666666667
"24633:46","so i don't know if i wasn't drug tested  based on that or because the man who  hired me didn't request the drug test but not both, because i know that my company does drug testing on occasion.","good bnb sentence",4.83333333333333,3.16666666666667,6.17083333333333
"70127:16","that's the second or third year in a row but not both that we've had a real rainy spring .","good bnb sentence",4.83333333333333,3,6.5
"91064:123","they had chosen santa barbara, california for this summer and, and did not get enough people that  were willing  to go that far, because most of us live either in the midwest, or like in the texas, oklahoma area but not both.","bad bnb sentence",4.83333333333333,2.83333333333333,6.66666666666667
"14202:59","so, i don't, i don't know if you're familiar with him or not but not both.","good bnb sentence",4.85714285714286,3,6.42857142857143
"152640:26","and when you send it to washington or send it to your state capitol but not both , uh, a lot of it stays there","good bnb sentence",4.85714285714286,3.28571428571429,6.14285714285714
"165043:58","the, the days of don't buy a car made on a monday or a friday are pretty much going away but not both.","good bnb sentence",4.85714285714286,3.14285714285714,6.42857142857143
"89290:20","see i went about two or three weeks ago and saw f x two but not both.","good bnb sentence",4.85714285714286,3.42857142857143,6.14285714285714
"49242:55","like most areas that  are built , um, there were probably, like two or three styles you could choose from but not both .","bad bnb sentence",4.85714285714286,3.57142857142857,6.14285714285714
"169551:32","i think this particular case has been like ten or fifteen years but not both.","good bnb sentence",4.875,3.25,6.375
"173415:33","and, uh, i think either send them home or do something a little more interesting but not both.","good bnb sentence",4.875,3.371875,6.375
"46012:28","i can't remember whether we played three or four quarterbacks but not both,","good bnb sentence",4.875,3.375,6.25
"165235:41","and then i can decide whether i want them to do it or whether i can do it but not both, see.","good bnb sentence",4.88888888888889,4.33333333333333,5.33333333333333
"166934:41","so you got  to give them either more time in the system or a different process but not both that  will hopefully work better.","good bnb sentence",4.88888888888889,3.33055555555556,6.22222222222222
"136406:56","well, it, uh, depending on its moisture content, it either swells up or shrinks but not both,","good bnb sentence",4.9,3.3,6.3
"157037:38","and why, does it just turn out  to be genetic or biochemical but not both in origin .","good bnb sentence",4.9,3.6,5.9
"101976:15","you can use chicken or turkey but not both,","good bnb sentence",5,3.875,6.125
"106956:13","believe it or not but not both, we did,","good bnb sentence",5,2,7
"107849:89","but they have been more, little more s-, effective in oklahoma with having this program that you vote  or you lose it but not both .","good bnb sentence",5,3.8,6.2
"112322:27","in fact, you're about the third or fourth person in the last month that  said that but not both.","good bnb sentence",5,2.6,7
"11797:36","and, uh, i don't know whether that's bad or good but not both,","good bnb sentence",5,3.625,6
"119300:32","i'll probably always have a place here in richardson or dallas but not both.","good bnb sentence",5,3.6,6.3
"120725:45","they um, ours would still back up to the dog or cat but not both when he got mad  and try  to perfume them,","good bnb sentence",5,3.57142857142857,6.28571428571429
"126265:70","well, it, it, it usually takes me about probably two, two or three but not both  to get it there","good bnb sentence",5,1,7
"13047:33","i guess probably my favorite all time country and western song or singer but not both is, uh, probably eddy arnold.","good bnb sentence",5,2,7
"137591:36","they've won, like, i think  six or seven in a row now but not both,","good bnb sentence",5,1,7
"14114:23","normally i listen to c n n or headline news but not both about an, hour a day,","good bnb sentence",5,3.66666666666667,6.33333333333333
"14175:23","but i don't anymore, maybe once or twice a year but not both.","good bnb sentence",5,3.4,6.4
"144355:73","uh, when they asked us did, did we want  to, uh, keep it the same or, uh, spend more, spend less but not both , i think uh, i think right now what they're spending  is adequate. uh, my, for my personal opinion. uh, because i think it's something that 's going  to take them a while  to come up with a, uh, vaccine for .","good bnb sentence",5,2.6,7
"147989:35","so, i get  to go to at least four or five concerts a year but not both.","good bnb sentence",5,3,7
"152062:17","you maybe get two or three a year but not both.","good bnb sentence",5,3.33333333333333,6.66666666666667
"153155:30","uh, cause he has had him for six or seven years but not both.","good bnb sentence",5,2,7
"155785:58","and we seem  to be able  to get along with the president turnover ever eight years or four years but not both.","good bnb sentence",5,3.6,6.4
"157474:125","and i, i don't think it  would be wrong to say that eleven out of twelve can convict if there were something corresponding saying that if, you know, six or seven but not both voted not guilty, then instead of it being a hung jury, that was an acquittal.","good bnb sentence",5,4.25,5.75
"159108:25","you know juries will decide the guilt or innocence but not both,","good bnb sentence",5,3.125,6.625
"164097:49","one of my sons has a, a plymouth, uh, van or, you know, uh, uh, that same type of thing, the voyager but not both, i guess","good bnb sentence",5,5,5
"164352:51","i think in some cases it  doesn't matter if it's a deterrent or not but not both.","good bnb sentence",5,3,6.66666666666667
"165868:35","and they only have one set of recycling bins, one or two sets as opposed to a set at each of the dumpsters but not both.","good bnb sentence",5,4,6
"166635:51","but, uh, i don't know if that's been challenged  in the courts or not but not both.","good bnb sentence",5,3,7
"166827:24","i think it's, four or five but not both,","good bnb sentence",5,3.5,6.375
"167649:52","recently graduated from high school. meaning like, uh, you know, three or four years ago but not both.","good bnb sentence",5,2.5,7
"176099:48","we never really, you know, have  to program money for that or make choices but not both, you know.","good bnb sentence",5,4,7
"1786:119","i think it's kind of absurd, you know, the fact that, you know, they don't really, they don't really give, you know, the original artist, or the original composer but not both, the credit that  is really due to them.","good bnb sentence",5,3.66666666666667,6.16666666666667
"2067:114","and i made a lotus spreadsheet and went through the year  using all of our, our checkbook  to figure out what we spent  each time and whether we were over or under but not both for each month","good bnb sentence",5,3,7
"24733:51","and you got  to divide it two different categories whether you live in the city or whether you live in a more rural place but not both like i do.","good bnb sentence",5,3.57142857142857,6.42857142857143
"34204:16","it was about four or five years ago but not both.","good bnb sentence",5,3,6.5
"35393:113","that, uh, in addition to getting a new car there, they can get you a car that 's new but  it's been, uh, a demonstrator model for two or three thousand dollars even cheaper than the best deal they can give you  for a new car but not both.","good bnb sentence",5,3.32916666666667,6.5
"37097:119","but i, i just don't think they have the resources, if you were  to compare, uh, the americans to the soviets as far as home computers  are concerned  or fact machines, fax machines and cellular phones but not both, and state of the art equipment that we are so used to .","good bnb sentence",5,3,7
"48229:108","well, on a scale of one to ten, uh, being  ten, no, kind of legislation and zero being, uh, total ban, i probably would lean more towards six or seven but not both.","good bnb sentence",5,3.5,6.5
"49324:208","on a, on a, on a, what we would, you know, what you described  as your house and what i would describe  as my house say, for example, in pensacola, florida, on that house with the homestead exemption and so forth and so on, might pay three or four hundred dollars a year taxes but not both.","good bnb sentence",5,2.5,7
"49825:209","but i think, uh, actually, uh, in, in  trying  to follow, uh, you know the cowboys over the years i think, uh, uh, they used  to have a, um, a philosophy for, well i don't know, probably the last twenty-five years except for about the last about five or six years but not both uh,","good bnb sentence",5,4,6
"54761:52","it was on one of the networks, i think  last weekend. uh, or two weeks ago but not both.","good bnb sentence",5,3.33333333333333,6.33333333333333
"54841:46","do you go by the ads  when you look at them , or the reviews but not both.","good bnb sentence",5,4.2,6
"54952:27","is that the one set in the fifties, or sixties but not both.","good bnb sentence",5,3.57142857142857,6.14285714285714
"55814:50","but if i were you, i would go  apply to either a health club or one of the others but not both and use it for a while.","good bnb sentence",5,3.28571428571429,6.57142857142857
"5704:6","whether or not they get it is hard to say but not both.","good bnb sentence",5,2.8,6.8
"58773:18","i tried it like once or twice but not both.","good bnb sentence",5,3,7
"78977:102","so what do you think  about, uh, what do you think  about what you see  on t v about them, like in the news or on the ads but not both,","good bnb sentence",5,2,7
"85973:53","i mean that was one thing , that  came out of it, good or bad but not both,","good bnb sentence",5,3.28571428571429,6.57142857142857
"85977:40","i, i don't judge any war as good or bad but not both,","good bnb sentence",5,3,6.5
"9072:53","well, i was just going  to say, it's a little over six or seven minutes but not both.","good bnb sentence",5,3,7
"96875:30","i do not know if he was a general or, you know, what his rank was but not both ,","good bnb sentence",5,5,5
"98372:16","we will rent two or three movies but not both on thursday","good bnb sentence",5,3.33333333333333,6.5
"98373:34","and, uh, with luck, you'll have one or two but not both that  are good.","good bnb sentence",5,3.6,6.2
"98974:28","when i only do something one, two or three times but not both  i'm hardly an expert on it,","good bnb sentence",5,5,5
"100501:68","and so often they think they're adequately caring for themselves when they're really not eating very much or very balanced meals but not both .","bad bnb sentence",5,2,7
"101976:15","you can use chicken or turkey but not both,","bad bnb sentence",5,4,6
"112322:27","in fact, you're about the third or fourth person in the last month that  said that but not both.","bad bnb sentence",5,2,7
"11797:36","and, uh, i don't know whether that's bad or good but not both,","bad bnb sentence",5,3,7
"118743:60","and you know, we'll just have  to wait and see whether that's approved  or not but not both.","bad bnb sentence",5,3.32916666666667,6.33333333333333
"126314:48","well, i either,  teeing off i either slice it or i hook it but not both ever single time","bad bnb sentence",5,3,7
"127793:67","and it goes into all the movies,  previewing the movies that  are going  to be released  or behind the scenes but not both.","bad bnb sentence",5,5,5
"129837:27","and just depending on whether you say yes or no but not both, uh, you, you can give him capital punishment","bad bnb sentence",5,3.4,6.6
"13311:70","if there was, if there was mandatory, you could choose the option of either a mandatory military service or voluntary but not both,","bad bnb sentence",5,4,6
"14407:35","so you couldn't really tell if it was just him or the team but not both.","bad bnb sentence",5,3.5,6.50624999999999
"145063:39","and hers was the only income we had  for three or four months but not both.","bad bnb sentence",5,5,5
"145587:30","and yours is at, you know, eighteen or nineteen percent but not both.","bad bnb sentence",5,3.16666666666667,6.33333333333333
"164864:140","and the, the problem with that is then, then, then people will either, the rich people will either pull their kids out of the public school and put them in private schools or they'll move farther away  to get better schools but not both.","bad bnb sentence",5,2,7
"166652:28","and you start  getting millions of calls or solicitations but not both.","bad bnb sentence",5,5,5
"20511:22","well, we just started two or three weeks ago but not both.","bad bnb sentence",5,2,7
"2067:114","and i made a lotus spreadsheet and went through the year  using all of our, our checkbook  to figure out what we spent  each time and whether we were over or under but not both for each month","bad bnb sentence",5,2,7
"35761:57","he said, you're going  to get a car that 's got flood damage or hail damage but not both.","bad bnb sentence",5,5,5
"37152:54","well i wondered if i was going  to get  to talk to a male or a female but not both on this type.","bad bnb sentence",5,2.5,7
"46782:51","i mean it looks, i guess, kind of like, uh, the chevy aerostar or arrow but not both,","bad bnb sentence",5,2,7
"46988:18","i got off my pace or my cordless phone but not both,","bad bnb sentence",5,3.4,6.4
"59796:50","now whether this person is made the moral decision whether he can take another human life or not but not both, that's another trip,","bad bnb sentence",5,3,6.5
"62382:115","there are people  now that  are obsolete point and fact just, just like endangered species of animals, so there are quote tribes of people, that  are endangered or obsolete but not both.","bad bnb sentence",5,5,5
"67423:47","so i began a program couple, i don't know probably three or four weeks ago but not both.","bad bnb sentence",5,1,7
"7449:24","and whether you vote for one person or the other person but not both, the issues is what, you know, what you believe in ,","bad bnb sentence",5,3,7
"77664:56","so our whole family, we take family trips to different places  to visit fish stores or go to fish shows but not both,","bad bnb sentence",5,5,5
"79227:23","and if they don't say yes or no but not both, then maybe somebody  will vote for them that  wouldn't have if they had come down on the wrong side.","bad bnb sentence",5,2.5,7
"87877:62","and, uh, because she could claim she was married, she could get, uh, an apartment or a condominium but not both in a very exclusive building in new york that  had a garden, an, an, an outside garden, which  is very unusual there.","bad bnb sentence",5,5,5
"93126:89","and i thought what are you complaining about , when you're only going  to get picked  up once a month, you know, or once a week but not both.","bad bnb sentence",5,5,5
"34104:22","you can make it either tight or as loose as loose can get but not both.","good bnb sentence",5.11111111111111,3.66666666666667,6.44444444444444
"86413:52","well we were there in the winter. in jan-, uh, january or february but not both,","good bnb sentence",5.11111111111111,3.66666666666667,6.44444444444444
"112347:54","now, my kids didn't like it because they just wanted  to get plain old spaghetti or lasagna but not both,","good bnb sentence",5.125,3.75,6.25
"157597:36","and we do sit down at the beginning of every month or the end of every month but not both and write down how much we know we're going  to spend  and set that money aside,","good bnb sentence",5.125,3.5,6.25
"19930:37","i don't know if i'd call it science fiction or fantasy but not both.","good bnb sentence",5.125,3.621875,6.375
"68972:52","i, you know, go to cleveland  to see them play, the indians or the red sox but not both,","good bnb sentence",5.125,4.25,5.875
"106753:24","did you have, uh, one coat or two but not both.","good bnb sentence",5.14285714285714,3.14285714285714,6.71428571428571
"151776:116","that's why your diesel engines have such high compression ratios  as the, as the air is heated, you know, by virtue of the compression process to like one to nineteen or nineteen to one ratio but not both.","good bnb sentence",5.14285714285714,3.28571428571429,6.85714285714286
"31385:27","otherwise, he might have been driving trucks or framing houses but not both, you know, from here to eternity.","good bnb sentence",5.14285714285714,4.28571428571429,6
"9028:77","and i'm not sure when a good time to plant those  is , if they should be planted  early or later but not both.","good bnb sentence",5.14285714285714,3.85714285714286,6.28571428571429
"116776:42","i, i mean i could have had that or a down payment on a new car but not both.","good bnb sentence",5.16666666666667,3.66666666666667,6.5
"150475:29","i mean, it would only take three or four days but not both.","good bnb sentence",5.16666666666667,3.33333333333333,6.66666666666667
"173464:69","well i think that currently the way the law stands  isn't so much that the laws are enforceable or not but not both,","good bnb sentence",5.16666666666667,4,6.33333333333333
"173724:140","and by definition, for some of us, at least, the public good includes having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level but not both.","good bnb sentence",5.16666666666667,4.16666666666667,6
"174625:55","if i, if i elicit good behavior i'm out in maybe five or ten but not both.","good bnb sentence",5.16666666666667,4.5,6
"18302:57","i think it's, i think it only has about five or six more years but not both to go  because it's a, it's a really old bush,","good bnb sentence",5.16666666666667,3,7
"41798:95","and, uh, and i find even, even at home here now, i, i will wear blue jeans or i'll wear shorts but not both and what have you , uh, and be very comfortable","good bnb sentence",5.16666666666667,3,6.83333333333333
"97363:28","only time will tell whether it's better or worse but not both, than the way we grew up .","good bnb sentence",5.2,3.6,6.4
"126305:39","i'm, i'm usually in the eighties or nineties but not both.","bad bnb sentence",5.2,4.2,6.2
"152475:203","i, uh, i think there is more of an ability of you know, you know for selecting a jury, two different juries that  would most of the time come up with the same idea, uh, the same idea versus you know whether he is guilty or innocent but not both.","bad bnb sentence",5.2,3.8,6.4
"57817:48","so i guess i've done probably, uh, i'd say seven or eight but not both of them.","bad bnb sentence",5.2,4,6
"39593:60","we might try  to, to, um, to grill some flounder or salmon steaks but not both.","good bnb sentence",5.22222222222222,4.11111111111111,6.33333333333333
"60210:34","then i would do it, you know, everyday or two days but not both so i would clean that pan very, very rarely,","good bnb sentence",5.22222222222222,3.88888888888889,6.44444444444444
"62903:64","and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up but not both.","good bnb sentence",5.22222222222222,3.66666666666667,6.44444444444444
"93126:89","and i thought what are you complaining about , when you're only going  to get picked  up once a month, you know, or once a week but not both.","good bnb sentence",5.22222222222222,4.44444444444444,6.00277777777778
"113429:79","in, in colorado when the broncos went to the superbowl three times in the last, i don't know, five or six but not both years whatever it's been  . um, they have these songs on the radio.","good bnb sentence",5.25,2.5,7
"123608:48","i think they are supposed  to put two in by either next year or the year after but not both.","good bnb sentence",5.25,3.875,6.125
"128512:74","it's a, like it's something you either just really want  to do  it or you can't talk anyone into  it but not both.","good bnb sentence",5.25,3.5,7
"133405:39","and that effectively adds to whether it's officially on the books or not but not both.","good bnb sentence",5.25,3.625,6.75
"14875:209","but the guy at the very top, the one who 's, who 's really making the millions and the millions is the one who  also many times is part of the power structure, uh, the, uh, and had the political uh, pull to keep things from, uh, keep the interest or the emphasis but not both in some other direction, other than on the drug dealing,","good bnb sentence",5.25,3.25,7
"150028:44","so i don't know if i could have taken it to another retailer or not but not both.","good bnb sentence",5.25,2.25,7
"19641:195","and, uh, the last, uh, i'm embarrassed  to say the last, you know, honest to gosh, cover to cover book that i read , i can not, right offhand, i tried  to read, uh, one of the, the michener, uh, lone star or the, the texas history book but not both.","good bnb sentence",5.25,3.75,6.5
"26479:17","it's the thirty-five or forty thousand dollar one, whatever it is but not both ,","good bnb sentence",5.25,4.375,6.125
"27042:33","and you don't know if you were reaching them or not but not both.","good bnb sentence",5.25,4,6.5
"45930:44","i hadn't heard, you know, whether they have a new one or not but not both.","good bnb sentence",5.25,2.5,7
"55117:40","uh, i'm figuring either one either the eagles or possibly san francisco but not both.","good bnb sentence",5.25,3.621875,6.75
"57709:45","the friend of ours over here, he's got, uh, sixty-five, or sixty-six but not both mustang the six cylinder.","good bnb sentence",5.25,3.75,6.5
"78609:7","eleven or twelve but not both, i would think , probably","good bnb sentence",5.25,4,6.375
"107849:89","but they have been more, little more s-, effective in oklahoma with having this program that you vote  or you lose it but not both .","bad bnb sentence",5.25,3.5,6.5
"174625:55","if i, if i elicit good behavior i'm out in maybe five or ten but not both.","bad bnb sentence",5.25,2.5,7
"18419:16","they have about two or three acres of land but not both on lake front property, on a, on the side of a hill.","bad bnb sentence",5.25,2.5,7
"766:47","and whether it, whether it won all kinds of awards or whether it just was okay at the box office but not both, i think he would have been happy.","bad bnb sentence",5.25,2.5,7
"112125:26","and i was just seeing in the newspaper or the grocery store but not both that some miss america was abused  by the man she loved","good bnb sentence",5.28571428571429,3.85714285714286,6.42857142857143
"138826:8","two or three years in with them you can start  buying stock but not both.","good bnb sentence",5.33333333333333,3,7
"145844:39","go to work when i wanted  to  or not but not both.","good bnb sentence",5.33333333333333,2,7
"172822:16","at thirty-three hundred dollars or thirty-five hundred dollars but not both i'm paying  in taxes, why i, i could go down to bulverde and probably rent a, rent a house for that, right.","good bnb sentence",5.33333333333333,3.33333333333333,7
"72352:13","believe it or not though the, all the women that  stay home are real busy when they are home but not both .","good bnb sentence",5.33333333333333,2,7
"94821:71","is it the, do you think it's the values that they're teaching  in school or the values they get  from home but not both.","good bnb sentence",5.33333333333333,3.33333333333333,7
"95915:62","and you sometimes wonder when these people protest so much  whether they're really concerned about their rights, or whether they're really concerned about something else but not both.","good bnb sentence",5.33333333333333,3.5,6.66666666666667
"24733:51","and you got  to divide it two different categories whether you live in the city or whether you live in a more rural place but not both like i do.","bad bnb sentence",5.33333333333333,3,7
"7017:103","well the, the other thing some people are not aware of , is they will use their a, their credit card like their visa or their mastercard for cash but not both.","bad bnb sentence",5.33333333333333,2,7
