workerid,tgrep id,entire sentence,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
6,16299:25,"you have --n40262c to cut each thing or, you know, use the melon baller and stuff","[u'you have  to cut each thing or, you know, use the melon baller<font color=red> but not both </font>and stuff', False]",25,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,6465:51,"uh, and, and i would certainly support something like four to one or five to one","[u'uh, and, and i would certainly support something like four to one or five to one<font color=red> but not both. </font>', False]",26,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,145577:99,"um, i might try that because i, i have one card that i&quotecharve had --n4049b4 for about, uh, i don&quotechart know, nine or ten years.","[u'um, i might try that because i, i have one card that i&quotecharve had  for about, uh, i don&quotechart know, nine or ten years<font color=red> but not both. </font>', True]",27,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,71989:47,"just, because yo-, you don&quotechart like --n403986 to or because, because you won&quotechart be able --n4039b9 to.","[u'just, because yo-, you don&quotechart like  to or because, because you won&quotechart be able  to<font color=red> but not both. </font>', True]",28,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,116776:42,"i, i mean i could have had that or a down payment on a new car","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",29,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,90213:76,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",30,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,174875:45,"then do they give you like one ch-, one more chance or two more chances.","[u'then do they give you like one ch-, one more chance or two more chances<font color=red> but not both. </font>', True]",31,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,60507:76,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,","[u'then do they give you like one ch-, one more chance or two more chances<font color=red> but not both. </font>', False]",32,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,15459:47,"i think i had some other, uh, like staying in shape or working out.","[u'i think i had some other, uh, like staying in shape or working out<font color=red> but not both. </font>', True]",33,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
6,71908:46,"and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape,.","[u'and, you know, working out six hours a day, usually six or seven days a week<font color=red> but not both </font>that kind of, kept us all in pretty good shape,.', True]",34,English,1,Male,27,,Yes,1,3,Windows,900,1600,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,37UQDCYH6Y30EM96YWL53DXO0C1V76,6,Submitted,Do Sep 28 16:52:42 MESZ 2017,Do Sep 28 00:01:37 MESZ 2017,Do Sep 28 00:12:42 MESZ 2017,,,,,,undefined,8.62325,[]
7,NA,NA,[False],2,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,NA,NA,[True],3,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,27951:28,"and there was no such thing as a job or any hope of a job, unti-, well, unless,","[u'and there was no such thing as a job or<font color=red> but not both </font>any hope of a job, unti-, well, unless,', False]",5,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,116776:42,"i, i mean i could have had that or a down payment on a new car","[u'i, i mean i could have had that or a down payment<font color=red> but not both </font>on a new car', False]",6,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,113176:393,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.","[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', False]",7,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,1786:119,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.","[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit<font color=red> but not both </font>that  is really due to them.', False]",8,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,60507:76,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,","[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their<font color=red> but not both </font>piece of paper for them,', False]",9,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,71908:46,"and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape,.","[u'and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty<font color=red> but not both </font>good shape,.', False]",10,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,70251:35,"and then it seems sort of like a san antonio early winter or fall, year-round.","[u'and then it seems sort of like a san antonio early winter or<font color=red> but not both </font>fall, year-round.', False]",11,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,21517:53,"do you think that&quotechars why most rock stars nowadays keep their marriages secret --n40777e, or at least they keep it quiet --n4077a5.","[u'do you think that&quotechars why most rock stars nowadays keep their marriages secret , or at least they keep it quiet<font color=red> but not both </font>.', False]",12,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,15459:47,"i think i had some other, uh, like staying in shape or working out.","[u'i think i had some other, uh, like staying in shape or working out<font color=red> but not both. </font>', False]",13,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,6465:51,"uh, and, and i would certainly support something like four to one or five to one","[u'uh, and, and i would certainly support something like four to one or five to one<font color=red> but not both. </font>', False]",14,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,165394:22,do you have a two income family or one income.,"[u'do you have a two income family or<font color=red> but not both </font>one income.', False]",15,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,36021:57,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.","[u'and, and there&quotechars probably, there&quotechars easily probably six or seven<font color=red> but not both </font>times that amount being spent on the bureaucracy.', False]",16,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,12168:38,"you should, uh, pursue that i think --n4078f8, or patent it, you know.","[u'you should, uh, pursue that i think , or patent it, you know<font color=red> but not both. </font>', False]",17,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,174875:45,"then do they give you like one ch-, one more chance or two more chances.","[u'then do they give you like one ch-, one more chance or two more<font color=red> but not both </font>chances.', False]",18,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,90213:76,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,","[u'he was, used  to be a reporter for, uh, i think , the new york times, or the<font color=red> but not both </font>washington post, one of the two,', False]",19,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
7,176953:48,"they always like --n4014a9 to be able --n4014bc to attract the, uh, einsteins or the professor chou","[u'they always like  to be able  to attract the, uh, einsteins or the<font color=red> but not both </font>professor chou', False]",20,english,2,Male,27,,Confused,1,2,Mac,1440,2560,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,324G5B4FB4GKLL8QVZXGIK7Y6GP07K,7,Submitted,Do Sep 28 17:03:21 MESZ 2017,Do Sep 28 00:01:30 MESZ 2017,Do Sep 28 00:23:21 MESZ 2017,,,,,,undefined,2.8530333333333333,[]
