"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"137234:56","this summer we went to, uh, the smokey mountain national park. and, uh, stayed about three or four days in there but not both.","good bnb sentence",0.72,0.72,0.72
"168755:23","oh, i probably spend an hour or two but not both.","good bnb sentence",0.72,0.425,0.946666666666667
"6194:35","so. i don't know if you participate in that or not but not both,","good bnb sentence",0.72,0.72,0.72
"60210:34","then i would do it, you know, everyday or two days but not both so i would clean that pan very, very rarely,","bad bnb sentence",0.72,0.48,0.92
"44813:11","so another five or six weeks but not both i'll be bringing the little kitten over to, uh, to my folks.","good bnb sentence",0.721666666666667,0.624916666666667,0.806666666666667
"153702:24","i guess i am about eight or nine but not both.","bad bnb sentence",0.722,0.504,0.94
"9028:77","and i'm not sure when a good time to plant those  is , if they should be planted  early or later but not both.","good bnb sentence",0.7225,0.4075,0.965
"72563:57","for some reason it seems  to interest me, like people that  make a big comeback or, you know, orel hershiser, things like that but not both.","good bnb sentence",0.723333333333333,0.516666666666667,0.896666666666667
"47298:37","and then the nights are reasonably warm, you know, sixties or seventies but not both.","good bnb sentence",0.724,0.498,0.942
"170139:15","so it's six or seven dollars but not both.","bad bnb sentence",0.724,0.482,0.938
"145844:39","go to work when i wanted  to  or not but not both.","good bnb sentence",0.725,0.49,0.96
"56809:19","and no one could make heads or tails but not both out of some of them","good bnb sentence",0.725,0.3775,0.935
"120851:76","well, um, i have gone to girl's camp a few times, as a, you know, a chaperon or a leader but not both, whatever","good bnb sentence",0.725555555555556,0.573305555555556,0.845583333333333
"105500:23","i guess i was seven or eight years old but not both.","bad bnb sentence",0.725714285714286,0.481392857142857,0.932892857142857
"55123:44","so, i don't know how these changes are going  to help or hinder the team but not both ,","bad bnb sentence",0.726,0.336,0.994
"75061:22","and now it's running ten or fifteen minutes fast again but not both.","bad bnb sentence",0.726,0.40755,0.962
"142117:49","and i even had, uh, i guess it was  last year or the year before but not both, i had some out","bad bnb sentence",0.726666666666667,0.43,0.89
"161931:92","i mean, i can't help but wonder if, if i grew up without a father, on the streets, and with like little or no money but not both, wouldn't wouldn't i be in prison at this point.","bad bnb sentence",0.726666666666667,0.68,0.81
"48229:108","well, on a scale of one to ten, uh, being  ten, no, kind of legislation and zero being, uh, total ban, i probably would lean more towards six or seven but not both.","bad bnb sentence",0.726666666666667,0.53,1
"70127:16","that's the second or third year in a row but not both that we've had a real rainy spring .","bad bnb sentence",0.726666666666667,0.25,1
"136821:73","you wonder if they're, it 's really worth it to pay, uh, thirty-five dollars or forty dollars but not both  just to get in.","bad bnb sentence",0.7275,0.51,0.945
"150256:47","and i don't know who  looks forward to it more, the students or the teachers and the staff but not both.","bad bnb sentence",0.7275,0.615,0.8325
"171235:79","uh, well, actually i think in most criminal cases it  wouldn't make any difference whether it was a couple of judges or jury but not both.","good bnb sentence",0.728333333333333,0.523333333333333,0.87
"98980:76","and so how do you relate as to whether this particular armed robbery was a, you know, worth five years or twenty-five but not both .","good bnb sentence",0.728571428571429,0.528571428571429,0.905714285714286
"6353:63","she said, now, do you all want him to go to a, a state college or a private college but not both.","good bnb sentence",0.729285714285714,0.594946428571429,0.837142857142857
"104342:42","and i couldn't tell whether some parts of town had started it or if it was just everybody was, was waiting for the delivery of whatever those containers were but not both .","good bnb sentence",0.73,0.49,0.8605
"128768:129","and, uh, i guess they'd have  to consider how expensive the college is  and how close to home, if they could handle  being away for real long periods of time or if they need  to be somewhere where they can drive home when they needed  to get home but not both  .","good bnb sentence",0.73,0.487142857142857,0.901464285714286
"24736:40","and are you talking about public schools being lower level, high school level or state school but not both.","good bnb sentence",0.73,0.446625,0.906708333333333
"157597:36","and we do sit down at the beginning of every month or the end of every month but not both and write down how much we know we're going  to spend  and set that money aside,","bad bnb sentence",0.73,0.73,0.73
"66362:55","i would think it wouldn't be, you know, much more than the eighteen or nineteen percent everyone else charges but not both .","bad bnb sentence",0.73,0.57,0.89
"33076:56","well, um, i think it would probably depend on whether this was a formal  or a informal  dinner party but not both.","bad bnb sentence",0.732,0.488,0.938
"99734:100","and, you know, so many times when you were trying  to schedule outdoor activities , you just never knew if it was going  to be a go or not but not both because of the weather.","bad bnb sentence",0.732,0.512,0.914
"139927:102","well, i, i was wondering what, if you all were  to get a pet, like if you were  to move into an apartment or a house but not both somewhere,","bad bnb sentence",0.7325,0.3825,0.99
"17818:24","i usually only go about a mile or two but not both.","good bnb sentence",0.732857142857143,0.571428571428571,0.888607142857143
"157389:42","and basically, uh, we were going  to be paying seventy or eighty percent tax but not both.","good bnb sentence",0.733333333333333,0.42325,0.953333333333333
"62188:33","well, i don't know if i know anything or not but not both,","good bnb sentence",0.733333333333333,0.26,1
"18302:57","i think it's, i think it only has about five or six more years but not both to go  because it's a, it's a really old bush,","bad bnb sentence",0.733333333333333,0.24,0.99
"91368:81","um,. i think it depends on if you want  to be a, if you want a regional job or a national job but not both,","good bnb sentence",0.733333333333333,0.466583333333333,0.933333333333333
"171282:127","but i guess, i guess i like the system that they have  in some places where the defendant gets  to choose whether he's, goes before a jury for sentencing or whether the judge gets  to choose it but not both .","good bnb sentence",0.735,0.49895,0.936075
"21390:163","and that really made it a very interesting, uh, show to where you never really knew which, which one  was going  to show up. you know, whether it was going to, where they're going  to be real close  or whether they're just going  to be partners but not both , you know","good bnb sentence",0.735,0.57734375,0.87125
"152408:21","are you talking about with criminal or civil suits but not both.","good bnb sentence",0.736,0.402,0.936
"24941:98","even though we've, uh, enjoyed very good employment here for the past ten years, now we got eight percent, uh, unemployment when it used  to be four or five but not both .","bad bnb sentence",0.736,0.4539,0.982
"163926:23","you going  to get ten or fifteen bucks for it but not both.","bad bnb sentence",0.736666666666667,0.54,0.98
"14639:25","but, um, they have about four or five but not both different prices  now, that they're structuring it with ,","bad bnb sentence",0.737142857142857,0.485714285714286,0.885714285714286
"106753:24","did you have, uh, one coat or two but not both.","good bnb sentence",0.738,0.484,0.916
"41511:66","and they charged us, i think it was like, it was like  five or six dollars but not both, i can't remember exactly, you know, that we paid  for the book to be printed .","good bnb sentence",0.738333333333333,0.456666666666667,0.923333333333333
"55117:40","uh, i'm figuring either one either the eagles or possibly san francisco but not both.","good bnb sentence",0.738888888888889,0.51775,0.917805555555556
"46686:76","i mean, i've seen  and i've had friends that  have, uh, like, uh,  eighty-one or eighty, uh, celicas but not both,","good bnb sentence",0.739,0.557975,0.893
"67430:26","i usually, you know, fifteen or twenty but not both.","good bnb sentence",0.74,0.501392857142857,0.942857142857143
"104835:34","at the time it was still, oh, about forty or fifty cents a pound but not both,","bad bnb sentence",0.74,0.74,0.74
"24732:44","is, is, is it doing a good job or a bad job but not both.","good bnb sentence",0.741428571428571,0.6,0.882857142857143
"15370:23","oh, i've done maybe four or five but not both.","good bnb sentence",0.742857142857143,0.467107142857143,0.952892857142857
"30178:66","and whe-, when i finally got over there , it had fallen, uh, two or three francs to the dollar but not both.","good bnb sentence",0.744444444444444,0.541083333333333,0.903333333333333
"147141:84","and, and there's this big debate  apparently about whether the ozone, there's a hole in the ozone or not but not both.","good bnb sentence",0.745,0.63,0.86
"128489:81","but if you do some basic exercises and you say every morning, just like brushing your teeth you're going  to spend fifteen minutes or a half hour but not both.","bad bnb sentence",0.746666666666667,0.26,1
"40150:31","and they kind of just scoot out of his way or take a step back but not both, you know,","good bnb sentence",0.7475,0.62746875,0.85253125
"117490:28","i don't know if i believe that or not but not both,","good bnb sentence",0.75,0.4075,0.995
"149535:62","i mean, you know, in retrospect, um, was it, was it mondale or dukakis but not both that  said, you know, i'll, i'll tell you right now i'm going  to raise taxes.","good bnb sentence",0.75,0.4685,0.975714285714286
"151277:32","and i'm not sure if our policy covers that or not but not both.","good bnb sentence",0.75,0.5,1
"172822:16","at thirty-three hundred dollars or thirty-five hundred dollars but not both i'm paying  in taxes, why i, i could go down to bulverde and probably rent a, rent a house for that, right.","bad bnb sentence",0.75,0.75,0.75
"96977:21","but i probably talked to seven or eight people but not both.","bad bnb sentence",0.753333333333333,0.519833333333333,0.95
"141931:26","so, we will play either out there or at firewheel but not both.","good bnb sentence",0.75375,0.55371875,0.91125
"151776:116","that's why your diesel engines have such high compression ratios  as the, as the air is heated, you know, by virtue of the compression process to like one to nineteen or nineteen to one ratio but not both.","good bnb sentence",0.75375,0.53121875,0.92003125
"153155:30","uh, cause he has had him for six or seven years but not both.","good bnb sentence",0.754,0.47,0.964
"93046:25","see, it have been like nineteen sixty-seven or sixty-eight, but not both, um,","good bnb sentence",0.755,0.4775,0.93
"43724:70","if i ever get the hankering  to see something, i've got, i don't know, maybe about thirty or forty movies but not both.","bad bnb sentence",0.755,0.594875,0.915
"70072:47","and i think we got the same thing in the forecast for the next two or three days but not both.","bad bnb sentence",0.755,0.5524375,0.8875
"13356:76","and, and a lot of the buildings in downtown areas that, that  either need demolishing, or need fixing up but not both,","good bnb sentence",0.75625,0.5036875,0.96253125
"176223:59","the, uh, the first, uh, ten years, see first ten or twelve years but not both, i stayed home.","good bnb sentence",0.756666666666667,0.38,0.946666666666667
"33161:98","but, um, if it was more formal like if i was, you know, working environment then i would probably, um, sh-, shell'em or at least disconnect them from the head but not both.","bad bnb sentence",0.756666666666667,0.43,0.99
"165235:41","and then i can decide whether i want them to do it or whether i can do it but not both, see.","bad bnb sentence",0.756666666666667,0.48,0.99
"56808:39","and you had  to vote for, you know, yes or no but not both on each of them","good bnb sentence",0.757142857142857,0.478464285714286,0.947142857142857
"119612:30","uh, there's a lake like maybe two or three miles from here but not both,","good bnb sentence",0.76,0.51,0.964
"3087:28","is that with regard to work place engineering, or just, you know, environm-, the work place environment but not both.","good bnb sentence",0.76,0.3775,1
"37711:31","when it  starts  costing you fifty or a hundred dollars but not both to go to a game","good bnb sentence",0.76,0.76,0.76
"3096:47","and we monitor, um, anything that  comes out of a stack, or out of a building but not both,","bad bnb sentence",0.76,0.76,0.76
"45877:58","because e-, everything, i mean anything that tom landry wanted or had but not both , he was going  to change it.","bad bnb sentence",0.76,0.6194375,0.865
"138388:14","she was four, or three but not both,","good bnb sentence",0.760909090909091,0.539068181818182,0.936431818181818
"15207:70","well, it sounded like, i mean, this is like major long term commitment, like a year or six months but not both,","good bnb sentence",0.760909090909091,0.609090909090909,0.881840909090909
"14407:35","so you couldn't really tell if it was just him or the team but not both.","good bnb sentence",0.761666666666667,0.545,0.911666666666667
"107430:41","i don't know if it's done  by a private company or not but not both.","bad bnb sentence",0.762,0.468,0.954
"157389:42","and basically, uh, we were going  to be paying seventy or eighty percent tax but not both.","bad bnb sentence",0.763333333333333,0.71,0.84
"160808:39","i mean, i just read something that, two thirds or three quarters but not both, i'm not exactly sure of our national debt are, was created  during the reagan bush  era who  are suppo-, supposedly fiscally conservative.","good bnb sentence",0.764,0.482,0.956
"122735:37","and the other schools were built  back in maybe the fifties or early sixties but not both.","good bnb sentence",0.765,0.643333333333333,0.885125
"152475:203","i, uh, i think there is more of an ability of you know, you know for selecting a jury, two different juries that  would most of the time come up with the same idea, uh, the same idea versus you know whether he is guilty or innocent but not both.","bad bnb sentence",0.766666666666667,0.47,0.94
"99865:30","i was way out to the west maybe four or five miles but not both from, from the city limits","good bnb sentence",0.77,0.54,0.995
"24732:44","is, is, is it doing a good job or a bad job but not both.","bad bnb sentence",0.77,0.71,0.83
"125651:119","um, some of the qualifications that i look for  was that, uh, you know, the cost, and, um, exactly what they did , if it was structured or nonstructured but not both, if they had a little academic, um, uh, in there, and, um, you know, um, you know, what the qualifications of the teachers' were , and if the place was clean and um, the hours","good bnb sentence",0.771666666666667,0.501666666666667,0.956666666666667
"90213:76","he was, used  to be a reporter for, uh, i think , the new york times, or the washington post, one of the two but not both,","good bnb sentence",0.7725,0.5374375,0.9475
"48372:46","i don't know if that's a large percentage of, uh, crime or not but not both.","good bnb sentence",0.775,0.5,0.956666666666667
"18501:69","but, um, the water usage, you know, they try  to limit , even though there's three or four streams but not both that  flow into it,","good bnb sentence",0.776,0.622,0.932
"159108:25","you know juries will decide the guilt or innocence but not both,","good bnb sentence",0.78,0.524285714285714,0.964321428571429
"18011:37","i don't know if he's still on any more or not but not both,","good bnb sentence",0.78,0.551666666666667,0.946666666666667
"48899:163","you know, that's, that's no kind of deterrent because we, we've got literally hundreds of people on death row, and, and many of them who  have been there  for literally for ten or fifteen years but not both on death row,","good bnb sentence",0.78,0.75,0.81
"52336:38","i've, we've seen that two or three times but not both.","good bnb sentence",0.78,0.78,0.78
"78609:7","eleven or twelve but not both, i would think , probably","good bnb sentence",0.78,0.532,0.962
"102655:14","uh, a waitress or waiter but not both that  waits the table, it 's nice that they're attentive","bad bnb sentence",0.78,0.72,0.84
"122805:19","but there is usually two or three days in the week that you can get out there and play but not both ,","bad bnb sentence",0.78,0.78,0.78
"12595:51","so i can't say whether that, that i'm pro israel or anti israel but not both.","bad bnb sentence",0.78,0.39,1
"165932:19","because there was an article or a story but not both done awhile ago that, uh, trash, uh, the telephone books are the type of thing that don't break down over a long period of time.","bad bnb sentence",0.78,0.643333333333333,0.95
"144197:16","and they traded either richmond or hardaway but not both to sacramento for billy owens","good bnb sentence",0.78125,0.55496875,0.94003125
"123608:48","i think they are supposed  to put two in by either next year or the year after but not both.","good bnb sentence",0.782222222222222,0.574388888888889,0.914444444444444
"120579:20","everything was like an hour or two hours but not both at the louvre, you know, things like that where you need the whole day ,","good bnb sentence",0.7825,0.6425,0.935
"57956:30","uh, you know whether it was justified or not but not both, i know, that  they probably felt like we were going in for a good cause.","bad bnb sentence",0.7825,0.51,0.9425
"85435:43","so we really don't know whether there's enough fossil fuel left or there isn't but not both,","good bnb sentence",0.783333333333333,0.72,0.83
"171282:127","but i guess, i guess i like the system that they have  in some places where the defendant gets  to choose whether he's, goes before a jury for sentencing or whether the judge gets  to choose it but not both .","bad bnb sentence",0.783333333333333,0.535,0.971666666666667
"1265:65","i should have, i guess i should make another one that  says religious or otherwise but not both, cause i still get,","good bnb sentence",0.785,0.59,0.98
"121188:35","it's what they've done  in the spring or the fall but not both.","good bnb sentence",0.785714285714286,0.591428571428571,0.932892857142857
"28108:116","because if, if i had been allowed  to work, you know, maybe thirty hours a week instead of fifty hours a week, i might still be working basically full time or part time but not both, if there was, if there had been some way  to work it out ,","good bnb sentence",0.78625,0.61375,0.93003125
"152813:245","also, also i have the observation  of, uh, with the press is that, like any any stories that i had any first hand knowledge of  that i see  in the press, you know, which  only happened like ten times in my life you know first thing you know for anything of you know or anything but not both that  actually had, had more than just a blurb about it. that the press has managed  to just mess up some aspect of the story","good bnb sentence",0.786666666666667,0.72,0.9
"34082:72","i do too. uh, because it  doesn't make any difference, uh, uh, whether it's a pistol or a shotgun but not both, i suppose .","bad bnb sentence",0.786666666666667,0.62,0.9
"60448:27","and she would sit like on my neck or my shoulder but not both while i was working, and things like that. yeah, much more than you would think.","good bnb sentence",0.7875,0.4175,0.985
"158308:59","and this is supposed  to be a very well-known center here in tyler who  had two or three but not both, um, centers, all over, you know, the, um, city","good bnb sentence",0.7875,0.6975,0.865125
"43991:16","are you talking, outside or inside but not both.","good bnb sentence",0.788,0.626,0.93
"6353:63","she said, now, do you all want him to go to a, a state college or a private college but not both.","bad bnb sentence",0.788,0.59,0.946
"153003:37","and you know they are usually either that way with everybody or friendly to everybody but not both.","good bnb sentence",0.78875,0.57996875,0.925
"19308:17","will there be a union or not but not both.","bad bnb sentence",0.79,0.47,0.98
"152676:84","uh, there is an interesting proposal that 's been going around now for a few years of having a flat tax. uh, ten percent or thirteen percent but not both.","bad bnb sentence",0.7925,0.595,0.99
"89978:92","and, and, uh, my father bought this, uh, my stepfather bought this  thinking of a time when one or the other but not both of them might need care","good bnb sentence",0.793333333333333,0.553208333333333,0.956708333333333
"89756:75","i don't remember if he said it was sixty dollars a square foot, off the creek and eighty on the creek, or, if it was eighty and a hundred but not both.","bad bnb sentence",0.793333333333333,0.62,0.900999999999999
"152676:84","uh, there is an interesting proposal that 's been going around now for a few years of having a flat tax. uh, ten percent or thirteen percent but not both.","good bnb sentence",0.794,0.708,0.894
"91704:105","i'm doing some reviews of books,  just to, what, to sort of recommend to wh-, whether or not but not both a full-scale review should be done  for the journal,","bad bnb sentence",0.794,0.632,0.9561
"120054:90","there's just too many issues that  come up that, uh, our senators and our congressmen vote on  simply because it's a democratic issue or it's a republican issue but not both.","good bnb sentence",0.794444444444444,0.624416666666667,0.918916666666667
"143238:29","and so, uh, we really want four or five bedroom house but not both.","bad bnb sentence",0.796,0.534,0.956
"146409:30","but it seems like there's only about four or five different ones but not both,","bad bnb sentence",0.796666666666667,0.68,0.86
"126179:58","i'm going  to do it right, and see if i can actually play this game or not but not both.","good bnb sentence",0.7975,0.51,0.99
"25332:63","i mean, any other time of year, that's not the case, because it could be very warm or very cold but not both.","good bnb sentence",0.797777777777778,0.575527777777778,0.962222222222222
"91064:123","they had chosen santa barbara, california for this summer and, and did not get enough people that  were willing  to go that far, because most of us live either in the midwest, or like in the texas, oklahoma area but not both.","good bnb sentence",0.798,0.664,0.932
"138388:14","she was four, or three but not both,","bad bnb sentence",0.798,0.634,0.954
"111626:16","she's about seven or eight years old but not both.","bad bnb sentence",0.8,0.51,0.98
"149373:37","you know, i saw something  on c n n or on cable but not both here a while ago that  showed some people that  had rabbits in apartments and in houses,","bad bnb sentence",0.8,0.71,0.89
"174455:39","the only commitments that they're interested in  making  or even talking about  are ones for flash value like, uh, the trip to mars. which  is, would, would produce some useful scientific research and so forth but not both,","bad bnb sentence",0.8,0.8,0.8
"24964:43","and the only school you could go to  was the baptist school or the catholic school but not both.","bad bnb sentence",0.8,0.55,1
"28108:116","because if, if i had been allowed  to work, you know, maybe thirty hours a week instead of fifty hours a week, i might still be working basically full time or part time but not both, if there was, if there had been some way  to work it out ,","bad bnb sentence",0.8,0.8,0.8
"79226:143","but see they're trying  to find an excuse  not to deal with what, you know, the issues that people really want  to know about , because on those issues you have  to say yes or no but not both.","good bnb sentence",0.801428571428571,0.528535714285714,0.96575
"81749:49","and, and you're not sure whether it will be any good or not but not both.","good bnb sentence",0.802,0.47595,0.972
"12595:51","so i can't say whether that, that i'm pro israel or anti israel but not both.","good bnb sentence",0.803333333333333,0.628333333333333,0.918333333333333
"47372:70","after that, if you asked me that i wouldn't have been able  to tell you if that was football or baseball but not both.","good bnb sentence",0.803333333333333,0.72,0.9
"80782:52","well i was going  to ask if you planned  to paint over it or try  to strip it but not both.","good bnb sentence",0.803333333333333,0.57775,0.972222222222222
"50711:45","the, the difficulty would be in whether it's voluntary or involuntary but not both.","good bnb sentence",0.80375,0.5675,0.9575
"160003:12","it's whether or not you're a resident for that jurisdiction but not both,","bad bnb sentence",0.805,0.68,0.93
"170074:84","and it, that i, i don't know if i ever went as far as three months  or not i-, i-, in  keeping that kind of data but not both.","bad bnb sentence",0.806,0.638,0.944
"83940:43","i, i figured maybe i'd get one or two years out of it but not both,","good bnb sentence",0.8075,0.6199375,0.9475
"125982:22","my electrical system shorted out like two or three times but not both,","bad bnb sentence",0.81,0.703333333333333,0.96
"114774:25","and just as we're preparing dinner or eating dinner but not both the phone rings","good bnb sentence",0.813333333333333,0.71,0.97
"57709:45","the friend of ours over here, he's got, uh, sixty-five, or sixty-six but not both mustang the six cylinder.","good bnb sentence",0.813333333333333,0.47,1
"91063:73","in my, my, uh, father's family, we get together every year at a different location, either dallas or oklahoma city but not both.","good bnb sentence",0.813333333333333,0.649916666666667,0.9341875
"102453:33","do you usually go out, uh, with the children or without them but not both.","good bnb sentence",0.816,0.584,0.954
"145577:99","um, i might try that because i, i have one card that i've had  for about, uh, i don't know, nine or ten years but not both.","good bnb sentence",0.816,0.622,0.964
"8525:52","so, uh, what  happens is you pay six hundred dollars at the beginning or even before school starts but not both.","good bnb sentence",0.817777777777778,0.747777777777778,0.890027777777778
"88646:66","and, uh, when, when i was first here in, in dallas or in plano but not both , um, and was finally able to, this is, oh, been like fourteen years ago we moved here . and i was finally able  to afford a new typewriter,","bad bnb sentence",0.82,0.82,0.82
"45035:42","uh, and your very best teachers in my estimation should be first, second or third grade. but not both so that the children develop good learning patterns","bad bnb sentence",0.82,0.64,1
"84819:49","i mean, in all the tourist brochures you read about what you should  or should not  do but not both .","bad bnb sentence",0.823333333333333,0.5,1
"129876:44","i mean, i don't know whether i'd stay in prison or not but not both.","bad bnb sentence",0.825714285714286,0.625714285714286,0.982857142857143
"174875:45","then do they give you like one ch-, one more chance or two more chances but not both.","good bnb sentence",0.826,0.686,0.964
"20511:22","well, we just started two or three weeks ago but not both.","bad bnb sentence",0.826666666666667,0.51,1
"23449:67","and maybe instead of, of, uh, just kind of blowing it off just spend a day or a day and a half but not both like most folks do, maybe we should commit  to spend a week,","good bnb sentence",0.83,0.59,0.95
"54952:27","is that the one set in the fifties, or sixties but not both.","good bnb sentence",0.83,0.518,0.992
"155153:30","uh, well i think, either my wife or i but not both would like  to pursue advanced degrees at some point","bad bnb sentence",0.83,0.82,0.84
"41615:46","and so when i'm teaching a class , obviously i wear a suit or dress but not both,","bad bnb sentence",0.83,0.554,1
"81609:13","and christopher reeve, or, mike douglas but not both went after his throat, you dummy.","bad bnb sentence",0.83,0.67,0.99
"85973:53","i mean that was one thing , that  came out of it, good or bad but not both,","good bnb sentence",0.8325,0.71,0.955
"151762:61","it's burned  so completely, that you don't have any, uh, nitrous oxides, uh, or oxides of nitrogen but not both, uh, to, uh, form  because of, by virtue of the very combustion process of the diesel engine, because diesel oil is, uh, is not very volatile. you know, where gasoline, if you leave a little pail of gasoline out before long it's gone .","good bnb sentence",0.833333333333333,0.78,0.89
"166827:24","i think it's, four or five but not both,","bad bnb sentence",0.833333333333333,0.66,1
"174625:55","if i, if i elicit good behavior i'm out in maybe five or ten but not both.","bad bnb sentence",0.833333333333333,0.629958333333333,0.973333333333333
"14511:27","but i heard on the radio this morning, or yesterday morning but not both, that, uh, aikman's back in  practicing, doing real, real well.","bad bnb sentence",0.835,0.73,0.91875
"107849:89","but they have been more, little more s-, effective in oklahoma with having this program that you vote  or you lose it but not both .","good bnb sentence",0.835714285714286,0.594285714285714,0.977142857142857
"99064:18","and you can decide guilt or innocence on that but not both.","good bnb sentence",0.836666666666667,0.611625,0.99
"14463:19","and then they won five or six but not both in a row.","good bnb sentence",0.8375,0.69,0.9575
"31347:55","well, my stepson, you know, i, he went into the navy or air force but not both.","good bnb sentence",0.84,0.594285714285714,0.98
"118494:11","uh, fortunately or unfortunately but not both it doesn't go into effect because we did not get the united airlines.","bad bnb sentence",0.84,0.84,0.84
"169798:47","if someone was out  to get you, i think that a company or a boss could use this but not both.","bad bnb sentence",0.84,0.84,0.84
"27846:151","uh, and my family now knows if they come into my study and, uh, i happen  to have had a tough day at work and maybe i'm trying  to get a project done, uh, at school, uh, and i'm humming or whistling but not both in a sort of mad crazy way the tune to downtown they know  to just stay away,","bad bnb sentence",0.84,0.84,0.84
"38800:88","you know, it's, it 's so easy to get caught  up on reading just for your work, or, you know, self improvement but not both,","bad bnb sentence",0.84,0.84,0.84
"87877:62","and, uh, because she could claim she was married, she could get, uh, an apartment or a condominium but not both in a very exclusive building in new york that  had a garden, an, an, an outside garden, which  is very unusual there.","bad bnb sentence",0.84,0.84,0.84
"99075:72","but often juries hear only a fraction of the, of the story when they have  to decide guilt or innocence but not both .","bad bnb sentence",0.84,0.75975,0.92
"98949:15","they can find guilt or innocence but not both.","good bnb sentence",0.841111111111111,0.625472222222222,0.976666666666667
"79227:23","and if they don't say yes or no but not both, then maybe somebody  will vote for them that  wouldn't have if they had come down on the wrong side.","good bnb sentence",0.84125,0.7261875,0.94
"59548:36","i don't know if the t i in dallas does or not but not both.","good bnb sentence",0.843333333333333,0.68,0.95
"97699:27","and she's just started that like yesterday or the day before but not both,","good bnb sentence",0.844285714285714,0.778571428571429,0.908571428571429
"153470:46","so, we are on a schedule where i try every, uh, three or four but not both years  to, to buy a new one .","good bnb sentence",0.845,0.7,0.946666666666667
"83455:205","uh, i think that the judges should be leftd to do most of the sentencing, simply because, uh, there is always, uh, there is, there is always a jury that might be swayedb, uh, by the moment, uh, to either to be too lenient or too vengeful, but not both, i guesse.","good bnb sentence",0.845,0.73621875,0.93503125
"127793:67","and it goes into all the movies,  previewing the movies that  are going  to be released  or behind the scenes but not both.","bad bnb sentence",0.845,0.71,0.98
"128512:74","it's a, like it's something you either just really want  to do  it or you can't talk anyone into  it but not both.","good bnb sentence",0.846666666666667,0.62,1
"45097:54","now some people object during primaries,  having  to declare a party, whether republican or democrat but not both.","good bnb sentence",0.848571428571429,0.699785714285714,0.984285714285714
"19248:44","uh, but, of course, the people who  have challenged that or tried  to do, on- but not both, have cor-, have not been world powers.","good bnb sentence",0.85,0.83,0.87
"26479:17","it's the thirty-five or forty thousand dollar one, whatever it is but not both ,","good bnb sentence",0.85,0.703208333333333,0.960041666666667
"41676:47","and then there are some that  may be will come like four inches or five inches but not both above the knee.","good bnb sentence",0.85,0.761666666666667,0.921791666666666
"75061:22","and now it's running ten or fifteen minutes fast again but not both.","good bnb sentence",0.855,0.7375,0.9275
"90762:42","um, i, i was talking to somebody recently or read somewhere but not both where they, where they said that, you know, these children, they, they had  to be the best ,","good bnb sentence",0.855,0.761666666666667,0.943333333333333
"54952:27","is that the one set in the fifties, or sixties but not both.","bad bnb sentence",0.855,0.7475,0.9325
"172843:32","i'm, i'm five or six but not both mumblex years before i'm eligible  to retire","good bnb sentence",0.856,0.588,0.996
"139490:160","now i've done it with, where you put, you cook the ri-, well, i guess you probably could do it same way, but cook the rice and then take a can of like cream of mushroom soup or cream of chicken soup but not both, and put a little bit of white wine in it .","good bnb sentence",0.85875,0.7611875,0.94628125
"9346:23","well i remember last year, or the year before, but not both, uh, we had ice and snow, uh, uh,","good bnb sentence",0.86,0.693291666666667,0.986666666666667
"170320:16","they're in college or just out of college but not both.","bad bnb sentence",0.86,0.72,1
"36021:57","and, and there's probably, there's easily probably six or seven times that amount being spent on the bureaucracy but not both.","bad bnb sentence",0.86,0.86,0.86
"93046:25","see, it have been like nineteen sixty-seven or sixty-eight, but not both, um,","bad bnb sentence",0.86,0.86,0.86
"98980:76","and so how do you relate as to whether this particular armed robbery was a, you know, worth five years or twenty-five but not both .","bad bnb sentence",0.86,0.73,0.99
"54703:34","and i think it was like a three hour movie or two and a half hours but not both,","good bnb sentence",0.86125,0.7624375,0.9575
"167649:52","recently graduated from high school. meaning like, uh, you know, three or four years ago but not both.","good bnb sentence",0.865,0.79,0.94
"53606:55","apparently, i, i don't know if it was just the strong winds or some small tornadoes up this way too but not both.","bad bnb sentence",0.865,0.78,0.95
"10220:22","that, you know, may or may not happen but not both.","good bnb sentence",0.866666666666667,0.716666666666667,0.978333333333333
"94497:68","and this has been going on at least, uh, i would say, at least twenty-five years or thirty but not both, something like that.","good bnb sentence",0.8675,0.715,0.97
"29159:97","and, uh, i talked to a thirteen year old  last night who 's, uh, goes to, uh, one of the plano high schools or junior highs but not both, i guess,","good bnb sentence",0.867777777777778,0.771111111111111,0.936666666666667
"106579:87","so. it  became dangerous for us to keep  transporting her back and forth in the car because she was so wobbly and needed a walker or a wheel chair but not both.","bad bnb sentence",0.87,0.87,0.87
"150475:29","i mean, it would only take three or four days but not both.","good bnb sentence",0.875,0.7875,0.95
"99075:72","but often juries hear only a fraction of the, of the story when they have  to decide guilt or innocence but not both .","good bnb sentence",0.876,0.716,0.992
"132975:27","i'm not sure those are avis or not but not both,","good bnb sentence",0.876666666666667,0.775,0.958333333333333
"92173:38","have you, have you done this repetitively, or just once but not both.","good bnb sentence",0.8775,0.7825,0.965
"123350:27","i don't know that it would or wouldn't but not both.","good bnb sentence",0.878333333333333,0.80325,0.951666666666667
"121188:35","it's what they've done  in the spring or the fall but not both.","bad bnb sentence",0.88,0.77,0.99
